-75.5724299;6.307434000000009
-75.505078;6.357621
-75.57245;6.30746
-75.51748;6.23621
-75.57245;6.30746
-75.9116;4.74715
-75.00864;1.93211
-75.537336;6.307194
-74.99505;6.04234
-75.15352;6.23117
-75.53645;6.29287
-75.53645;6.29287
-75.53645;6.29287
-75.31677;2.52329
-75.31677;2.52329
-75.31677;2.52329
-74.7732;2.11395
-74.7732;2.11395
-74.7732;2.11395
-74.7732;2.11395
-74.7732;2.11395
-74.7732;2.11395
-74.7732;2.11395
-74.7732;2.11395
-74.7732;2.11395
-74.7732;2.11395
-75.18443;6.14419
-75.9116;4.74715
-75.05983;6.11546
-75.10213;5.96351
-75.16493;6.05525
-75.16493;6.05525
-74.9334;5.83325
-74.1868;4.56815
-74.18475;4.60987
-74.99505;6.04234
-74.99505;6.04234
-75.56692;6.27801
-74.99206;6.18861
-75.56363;6.25797
-75.53704;6.27738
-76.22921;4.97259
-74.9334;5.83325
-75.05983;6.11546
-75.59556;6.29133
-75.10213;5.96351
-75.57759;6.25455
-75.59556;6.29133
-75.57759;6.25455
-75.56829;6.24939
-75.56829;6.24939
-75.54777;6.30544
-75.05983;6.11546
-75.614805;6.262555
-75.544105;6.303971
-75.544105;6.303971
-75.56692;6.27801
-74.9334;5.83325
-75.37513;6.14482
-74.9334;5.83325
-74.99361;6.02123
-74.99361;6.02123
-75.54777;6.30544
-75.05983;6.11546
-75.05983;6.11546
-75.56692;6.27801
-75.62016;6.25928
-75.56692;6.27801
-75.56692;6.27801
-75.54777;6.30544
-75.10213;5.96351
-74.9334;5.83325
-75.05983;6.11546
-75.56829;6.24939
-75.56829;6.24939
-74.99505;6.04234
-75.56829;6.24939
-75.59556;6.29133
-75.53704;6.27738
-75.56829;6.24939
-75.56829;6.24939
-74.916372;5.864015
-75.5732;6.25028
-75.56692;6.27801
-75.5752;6.31087
-75.56829;6.24939
-75.56692;6.27801
-75.57239;6.30188
-75.49704;6.20507
-75.56692;6.27801
-74.99505;6.04234
-74.99505;6.04234
-75.56829;6.24939
-75.57157;6.2151
-74.99505;6.04234
-74.96407;6.07396
-74.96407;6.07396
-75.563638;6.257978
-75.563638;6.257978
-75.544105;6.30399
-75.57239;6.30188
-75.56363;6.25797
-75.38306;6.14955
-74.99505;6.04234
-75.6148;6.26255
-75.6148;6.26255
-75.56692;6.27801
-75.568651;6.218615
-74.9334;5.83325
-74.9334;5.83325
-74.99505;6.04234
-74.92409;5.86219
-74.9334;5.83325
-75.56363;6.25797
-75.56363;6.25797
-75.54295;6.24452
-75.54295;6.24452
-75.56363;6.25797
-75.56363;6.25797
-75.54821;6.29506
-75.56363;6.25797
-75.63569;6.2769
-75.37513;6.14482
-75.56363;6.25797
-75.5732;6.25028
-75.81939;5.59689
-74.07205;4.71142
-74.18475;4.60987
-74.18475;4.60987
-74.18475;4.60987
-74.18475;4.60987
-74.18475;4.60987
-74.18475;4.60987
-74.18475;4.60987
-74.18475;4.60987
-74.18475;4.60987
-74.03137;5.04169
-74.07205;4.71142
-74.18475;4.60987
-74.18475;4.60987
-74.18475;4.60987
-74.06425;4.62899
-74.18475;4.60987
-74.18475;4.60987
-74.18475;4.60987
-74.1868;4.56815
-74.1868;4.56815
-74.18475;4.60987
-74.07205;4.71142
-74.16867;4.58667
-74.16867;4.58667
-74.16867;4.58667
-74.07205;4.71142
-74.10299;5.53165
-73.81683;5.61837
-73.81683;5.61837
-73.64671;5.5795
-73.72141;5.51866
-73.97873;5.65726
-74.10299;5.53165
-73.81683;5.61837
-73.81683;5.61837
-73.81683;5.61837
-73.81683;5.61837
-73.81683;5.61837
-73.81683;5.61837
-74.10299;5.53165
0.0;0.0
-74.10299;5.53165
0.0;0.0
-73.81683;5.61837
-74.10299;5.53165
-73.97873;5.65726
-73.72141;5.51866
-73.81683;5.61837
-73.97884;5.65709
-74.10299;5.53165
-73.727195;570580.0
-73.81683;5.61837
-73.81683;5.61837
-73.97884;5.65709
-74.10299;5.53165
-73.72141;5.51866
-73.81683;5.61837
-75.32668;1.57127
-73.81683;5.61837
-73.97884;5.65709
-74.10299;5.53165
-73.72141;5.51866
-73.81683;5.61837
-75.1143;5.566714
-74.99146;5.41304
-74.99146;5.41304
-74.99146;5.41304
-74.99146;5.41304
-74.99146;5.41304
-75.076395;5.212734
-74.99146;5.41304
-74.7732;2.11395
-74.76692;2.123367
-74.768658;2.111172
-74.80167;2.11509
-74.76692;2.123367
-74.80167;2.11509
-74.76692;2.123367
-74.76692;2.123367
-74.76692;2.123367
-74.76692;2.123367
-74.76692;2.123367
-74.75858;2.111172
-74.75858;2.111172
-75.158447;1.9098
-75.158447;1.9098
-75.15725;1.91002
-75.03571;1.94112
-75.284897;1.68082
-75.284897;1.68082
-75.61055;1.61165
-75.61055;1.61165
-75.284897;1.68082
-75.284897;1.68082
-74.75858;2.111172
-74.75858;2.111172
-74.771215;2111610.0
-74.75858;2.111172
-74.75858;2.111172
-74.75858;2.111172
-75.163345;1.913784
-74.75858;2.111172
-74.75858;2.111172
-73.959778;0.794431
-75.601561;1.621112
-75.601561;1.621112
-75.60244;1.62251
-75.61055;1.61165
-75.601561;1.621112
-75.06077;1.99082
-75.856697;1.28181
-74.761429;2.128447
-74.768788;2.107698
-74.75858;2.111172
-74.75858;2.111172
-74.75858;2.111172
-74.75858;2.111172
-74.75858;2.111172
-74.75858;2.111172
-74.75858;2.111172
-74.75858;2.111172
-74.75858;2.111172
-74.75858;2.111172
-74.75858;2.111172
-74.75858;2.111172
-75.158447;1.9098
-75.00864;1.93211
-75.1494;1.91049
-75.158447;1.9098
-75.0362;1.94115
-75.28329;1.68006
-74.84341;1.33394
-75.60413;1.61563
-75.60413;1.61563
-75.60413;1.61563
-75.60413;1.61563
-75.60413;1.61563
-74.40786;0.59584
-74.7732;2.11395
-74.7732;2.11395
-76.22921;4.97259
-76.22921;4.97259
-76.22921;4.97259
-76.22921;4.97259
-76.22921;4.97259
-76.22921;4.97259
-77.10249;6.49714
-76.76653;6.3669
-76.64989;5.69576
-76.64989;5.69576
-77.10249;6.49714
-77.10249;6.49714
-77.10249;6.49714
-77.10249;6.49714
-77.10249;6.49714
-77.10249;6.49714
-74.1868;4.56815
-74.18451;4.56459
-74.18451;4.56459
-74.18451;4.56459
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-76.468599;3.408943
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.33332;4.6002
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.146477;4.55367
-74.063332;4.627378
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.066497;4.586797
-74.1868;4.56815
-74.219521;4.580409
-74.1868;4.56815
-74.1868;4.56815
-74.186795;4.568259
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-75.22257;2.59325
-75.31677;2.52329
-75.31677;2.52329
-76.468599;3.408943
-75.22257;2.59325
-75.22257;2.59325
-75.22257;2.59325
-75.31677;2.52329
-75.31677;2.52329
-75.31677;2.52329
-75.31677;2.52329
-75.31677;2.52329
-75.31677;2.52329
-75.31677;2.52329
-75.31677;2.52329
-72.65027;7.37804
-72.65027;7.37804
-72.65027;7.37804
-72.65027;7.37804
-72.65027;7.37804
-72.65027;7.37804
-72.648169;7.376328
-72.647785;7.384409
-72.647785;7.384409
-72.647785;7.384409
-72.647785;7.384409
-72.647785;7.384409
-72.647785;7.384409
-72.646142;7.371646
-72.647785;7.384409
-72.647785;7.384409
-72.647785;7.384409
-72.646142;7.371646
-72.647785;7.384409
-75.632355;4.608977
-75.68836;4.53004
-75.632355;4.608977
-75.632355;4.608977
-73.83676;7.080294
-73.833863;7.081577
-73.833863;7.081577
-73.905454;7.33875
-73.833863;7.081577
-73.905454;7.33875
-73.905454;7.33875
-73.83676;7.080294
-73.83676;7.080294
-73.83676;7.080294
-73.84954;7.12497
-73.825875;7.076099
-73.862216;7.050508
-73.862216;7.050508
-73.862216;7.050508
-73.862216;7.050508
-73.862216;7.050508
-73.825875;7.076099
-73.825875;7.076099
-73.825875;7.076099
-73.825875;7.076099
-73.825875;7.076099
-73.840853;7.078913
-73.851027;7.055592
-73.761573;6.94484
-73.856196;7.059211
-73.944064;7.017495
-73.77826;7.02945
-73.831063;7.072461
-73.862216;7.050508
-73.831063;7.072461
-73.761573;6.94484
-73.862216;7.050508
-73.851932;7.061708
-73.862216;7.050508
-73.862216;7.050508
-73.862216;7.050508
-73.862216;7.050508
-73.862216;7.050508
-73.83676;7.080294
-73.862216;7.050508
-73.862216;7.050508
-73.83676;7.080294
-73.831063;7.072461
-73.831063;7.072461
-73.862107;7.050556
-73.82762;7.050004
-73.83676;7.080294
-73.831555;7.069191
-73.827318;7.075279
-73.853102;7.060072
-73.840263;7.068814
-73.853102;7.060072
-73.862107;7.050556
-73.86139;7.066949
-73.862107;7.050556
-73.862107;7.050556
-73.87486;7.05873
-73.834245;7.065804
-73.862107;7.050556
-73.853102;7.060072
-73.862107;7.050556
-73.854928;7.055653
-73.827912;7.072992
-73.862107;7.050556
-73.853102;7.060072
-73.851968;7.055099
-73.86139;7.066949
-75.008647;1.932084
-73.853102;7.060072
-73.853102;7.060072
-74.031837;6.87646
-73.827912;7.072992
-74.031837;6.87646
-73.853102;7.060072
-73.827912;7.072992
-73.853102;7.060072
-73.853102;7.060072
-73.853102;7.060072
-73.853102;7.060072
-73.853102;7.060072
-73.827912;7.072992
-73.827912;7.072992
-73.862216;7.050508
-73.831049;7.072753
-73.827912;7.072992
-73.827912;7.072992
-73.853102;7.060072
-73.83676;7.080294
-73.827912;7.072992
-73.827912;7.072992
-73.827912;7.072992
-74.031837;6.87646
-73.862107;7.050556
-73.862107;7.050556
-73.905454;7.33875
-73.862107;7.050556
-73.834748;7.04184
-73.83676;7.080294
-73.827912;7.072992
-73.827912;7.072992
-74.031837;6.87646
-74.031837;6.87646
-73.862107;7.050556
-73.905454;7.33875
-73.862107;7.050556
-73.862107;7.050556
-73.83676;7.080294
-73.827912;7.072992
-73.83676;7.080294
-74.031837;6.87646
-73.827912;7.072992
-73.81521;7.088422
-73.862216;7.050508
-73.827912;7.072992
-73.827912;7.072992
-73.827912;7.072992
-73.827912;7.072992
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.906038;4.745995
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.906285;4.731108
-75.906285;4.731108
-75.906285;4.731108
-75.906285;4.731108
-75.944699;4.764062
-75.944699;4.764062
-75.944699;4.764062
-75.906285;4.731108
-75.944699;4.764062
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.903136;4.748535
-75.914677;4.740098
-75.914677;4.740098
-75.906285;4.731108
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-75.903136;4.748535
-75.903136;4.748535
-75.903136;4.748535
-75.903136;4.748535
-75.903136;4.748535
-75.903136;4.748535
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-75.903136;4.748535
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-77.035896;3.88124
-77.035896;3.88124
-76.468599;3.408943
-75.914677;4.740098
-75.914677;4.740098
-75.914677;4.740098
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-75.903136;4.748535
-75.903136;4.748535
-75.903136;4.748535
-75.903136;4.748535
-75.903136;4.748535
-75.903136;4.748535
-75.903136;4.748535
-77.035896;3.88124
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-75.903136;4.748535
-75.903136;4.748535
-75.903136;4.748535
-75.903136;4.748535
-75.903136;4.748535
-76.468599;3.408943
-76.468599;3.408943
-75.903136;4.748535
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-75.903136;4.748535
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-75.903136;4.748535
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.468599;3.408943
-76.23434;4.896073
-76.23434;4.896073
-76.23434;4.896073
-76.23434;4.896073
-76.23434;4.896073
-76.23434;4.896073
-76.23434;4.896073
-76.23434;4.896073
-76.23434;4.896073
-74.184721;4.609896
-74.184721;4.609896
-74.184721;4.609896
-74.184721;4.609896
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.1868;4.56815
-74.072876;4.597014
-74.991464;5.413047
-74.991464;5.413047
-74.991464;5.413047
-74.991464;5.413047
-74.991464;5.413047
-74.991464;5.413047
-75.053487;5.297011
-75.154352;5.252956
-75.161426;5.38211
-75.161426;5.38211
-74.991464;5.413047
-74.991464;5.413047
-74.991464;5.413047
-75.161426;5.38211
-75.176332;5.609729
-74.991464;5.413047
-74.991464;5.413047
-74.991464;5.413047
-74.991464;5.413047
-74.991464;5.413047
-74.991464;5.413047
-74.991464;5.413047
-75.119265;5.321795
-75.041684;5.524625
-75.510471;5.067754
-75.025367;5.406603
-75.176332;5.609729
-75.161426;5.38211
-75.041684;5.524625
